"id_usuario";"id_item";"nota";"data-hora"
"472";"760";"5";"1998-04-17 02:29:13"
"601";"96";"2";"1997-10-08 19:36:25"
"881";"575";"2";"1997-10-11 00:08:50"
"11";"577";"3";"1998-04-06 20:32:35"
"921";"778";"3";"1997-11-12 21:25:04"
"914";"313";"3";"1998-02-10 11:46:09"
"116";"1244";"2";"1997-10-10 00:13:11"
"523";"516";"5";"1998-01-01 22:01:03"
"332";"342";"4";"1998-04-13 13:29:36"
"516";"523";"3";"1998-03-30 17:44:09"
"399";"486";"3";"1997-12-19 02:44:50"
"3";"268";"3";"1998-03-06 23:16:01"
"189";"30";"4";"1998-04-22 14:30:05"
"934";"156";"3";"1998-03-29 14:00:13"
"7";"32";"4";"1998-03-31 10:28:52"
"868";"398";"1";"1997-10-17 14:24:42"
"624";"258";"4";"1997-11-17 15:36:32"
"246";"252";"1";"1998-01-16 01:21:13"
"294";"240";"3";"1997-10-25 19:58:14"
"189";"137";"4";"1998-04-22 14:00:07"
"21";"453";"2";"1997-09-22 15:09:57"
"441";"288";"2";"1998-03-27 18:44:16"
"640";"70";"4";"1997-09-20 14:54:25"
"373";"81";"2";"1997-10-17 11:58:46"
"840";"845";"5";"1998-03-29 17:32:33"
"408";"327";"5";"1998-03-12 02:19:42"
"655";"963";"3";"1998-02-26 03:36:55"
"214";"478";"4";"1998-04-02 16:07:32"
"524";"1041";"2";"1998-01-12 17:25:46"
"405";"1113";"1";"1998-01-23 06:11:20"
"234";"117";"2";"1998-04-11 19:49:36"
"339";"195";"3";"1998-03-27 18:02:56"
"43";"403";"4";"1998-01-04 20:25:05"
"82";"241";"3";"1997-11-05 19:46:32"
"370";"650";"5";"1997-11-13 12:36:09"
"374";"98";"5";"1997-11-24 15:08:49"
"665";"1061";"4";"1998-01-08 17:50:54"
"524";"172";"3";"1998-01-12 16:54:09"
"217";"472";"3";"1998-03-05 00:53:31"
"545";"99";"4";"1997-11-24 02:05:57"
"311";"526";"5";"1998-01-09 13:54:33"
"653";"367";"3";"1997-11-06 22:47:08"
"921";"367";"4";"1997-11-12 21:30:21"
"542";"1059";"4";"1998-02-03 16:13:13"
"398";"648";"5";"1997-10-01 16:18:16"
"269";"194";"5";"1998-04-01 13:42:31"
"344";"96";"4";"1998-03-13 15:36:35"
"664";"52";"5";"1997-10-10 20:22:16"
"518";"847";"5";"1997-10-14 07:04:07"
"716";"151";"5";"1997-11-17 16:07:11"
"450";"100";"4";"1997-12-17 12:54:19"
"276";"474";"5";"1998-03-06 06:01:44"
"771";"128";"2";"1997-11-27 16:38:02"
"144";"742";"4";"1998-02-21 20:35:22"
"194";"72";"3";"1997-11-14 21:35:00"
"351";"879";"5";"1997-11-14 01:24:21"
"655";"699";"2";"1998-02-16 14:36:33"
"389";"53";"2";"1997-11-21 02:15:37"
"653";"712";"3";"1997-11-21 20:07:19"
"682";"154";"5";"1998-02-26 16:31:29"
"894";"536";"5";"1997-11-18 20:45:56"
"230";"138";"3";"1997-11-25 16:13:17"
"828";"1073";"4";"1998-03-27 19:10:30"
"269";"239";"2";"1998-04-01 13:33:06"
"196";"663";"5";"1997-12-04 13:11:51"
"727";"250";"5";"1998-01-01 23:47:22"
"269";"160";"2";"1998-04-01 13:30:20"
"254";"112";"2";"1998-02-02 23:40:31"
"524";"151";"1";"1998-01-12 14:48:47"
"457";"411";"3";"1997-12-17 18:58:14"
"176";"475";"5";"1998-01-29 01:25:18"
"593";"100";"5";"1997-09-30 19:33:44"
"773";"427";"3";"1998-02-26 21:48:04"
"378";"693";"4";"1997-11-20 14:13:42"
"184";"412";"2";"1998-03-14 18:58:11"
"650";"482";"3";"1998-03-31 20:09:35"
"117";"252";"3";"1997-12-01 18:05:22"
"279";"1498";"4";"1998-03-29 19:01:24"
"472";"768";"5";"1997-10-04 13:32:51"
"853";"688";"3";"1997-11-12 17:06:09"
"135";"653";"4";"1997-11-18 09:56:05"
"246";"240";"3";"1998-01-16 01:05:47"
"24";"729";"5";"1997-09-26 22:24:35"
"578";"380";"3";"1998-03-03 17:43:53"
"776";"648";"3";"1998-04-20 09:58:20"
"896";"31";"3";"1998-02-10 22:00:30"
"597";"763";"4";"1997-09-27 03:03:11"
"526";"591";"4";"1998-01-24 19:55:03"
"425";"831";"3";"1997-11-05 11:11:35"
"435";"424";"1";"1998-01-06 21:55:36"
"360";"735";"5";"1997-11-24 04:20:59"
"262";"955";"2";"1997-11-17 15:50:04"
"439";"147";"4";"1997-12-23 13:15:37"
"145";"731";"3";"1997-09-26 08:20:33"
"599";"120";"3";"1997-12-01 02:17:21"
"92";"1016";"2";"1997-09-30 14:29:42"
"181";"1381";"2";"1997-11-08 01:12:29"
"588";"747";"4";"1998-03-16 02:23:17"
"344";"129";"4";"1998-01-15 18:22:26"
"737";"64";"4";"1998-01-08 23:59:00"
"194";"485";"3";"1997-11-14 19:28:18"
"432";"871";"2";"1998-03-09 01:07:36"
"880";"97";"4";"1997-11-22 02:15:14"
"863";"873";"2";"1998-03-07 13:51:31"
"380";"12";"5";"1998-01-22 11:10:18"
"381";"124";"5";"1998-04-16 00:34:50"
"308";"432";"4";"1998-02-17 14:37:16"
"35";"258";"2";"1997-09-28 12:02:21"
"586";"177";"3";"1998-01-06 01:35:43"
"916";"423";"3";"1997-11-29 20:04:14"
"602";"358";"4";"1998-02-28 00:52:45"
"6";"432";"4";"1997-12-31 17:55:13"
"910";"284";"3";"1997-11-29 13:46:09"
"425";"50";"5";"1997-11-05 10:58:55"
"315";"31";"3";"1997-11-17 23:48:20"
"798";"486";"4";"1997-09-30 14:18:09"
"145";"859";"3";"1997-12-15 07:46:03"
"409";"923";"5";"1997-12-02 21:03:30"
"853";"1280";"4";"1997-11-12 17:04:51"
"551";"684";"5";"1998-04-17 00:20:12"
"782";"1252";"3";"1998-04-02 03:54:26"
"244";"712";"3";"1997-11-27 02:18:45"
"617";"443";"4";"1998-01-02 21:53:02"
"916";"46";"4";"1997-11-29 20:01:20"
"3";"294";"2";"1998-03-06 23:20:24"
"245";"411";"3";"1998-02-26 14:17:05"
"592";"432";"1";"1997-12-24 06:38:41"
"586";"470";"4";"1998-01-06 02:30:31"
"712";"94";"4";"1997-09-22 16:36:45"
"318";"732";"5";"1998-01-11 02:24:27"
"608";"65";"5";"1997-11-24 18:21:09"
"411";"22";"4";"1998-03-27 18:47:19"
"250";"991";"2";"1997-10-28 22:40:02"
"459";"336";"2";"1997-11-14 23:41:48"
"36";"339";"5";"1997-12-15 00:46:21"
"393";"507";"2";"1998-03-10 15:34:19"
"504";"118";"3";"1998-02-18 16:57:18"
"897";"393";"4";"1997-11-19 23:04:53"
"559";"520";"5";"1998-03-27 18:25:11"
"892";"208";"4";"1998-02-04 13:17:09"
"327";"682";"3";"1998-02-17 14:47:09"
"291";"1229";"2";"1997-09-21 15:53:47"
"311";"1221";"4";"1998-01-09 13:48:22"
"933";"232";"1";"1997-09-22 11:25:54"
"599";"763";"5";"1997-12-01 01:58:36"
"886";"474";"4";"1997-10-05 03:08:40"
"329";"423";"4";"1998-04-03 23:17:17"
"807";"199";"5";"1998-04-14 01:32:54"
"270";"546";"4";"1997-10-15 19:28:04"
"648";"434";"5";"1998-01-12 15:07:17"
"405";"1065";"1";"1998-01-23 06:01:09"
"930";"257";"4";"1997-11-14 16:23:12"
"655";"1273";"2";"1998-03-04 01:06:26"
"551";"50";"2";"1998-04-16 22:25:36"
"222";"405";"3";"1997-10-22 20:39:30"
"724";"349";"2";"1998-01-02 13:12:17"
"444";"251";"5";"1998-03-18 15:56:25"
"469";"286";"5";"1997-11-13 16:46:07"
"393";"374";"3";"1998-03-12 16:41:42"
"328";"688";"1";"1998-01-28 22:16:25"
"671";"172";"5";"1998-01-05 18:29:34"
"484";"732";"5";"1998-03-29 15:07:44"
"270";"815";"4";"1997-10-15 19:28:42"
"758";"61";"3";"1997-12-12 22:24:49"
"15";"931";"1";"1997-11-13 18:28:27"
"387";"12";"5";"1998-02-03 02:38:56"
"308";"160";"4";"1998-02-17 15:05:17"
"541";"404";"4";"1998-01-03 21:44:06"
"699";"14";"3";"1997-11-07 02:52:32"
"758";"242";"3";"1997-11-27 20:10:30"
"346";"7";"2";"1997-09-22 14:05:23"
"659";"693";"4";"1998-03-31 05:03:37"
"427";"258";"4";"1997-11-16 14:19:52"
"573";"178";"4";"1998-01-26 16:53:15"
"778";"262";"4";"1998-04-01 23:07:23"
"358";"582";"5";"1998-03-30 11:55:23"
"642";"472";"5";"1998-01-23 22:58:01"
"761";"15";"5";"1997-10-06 23:11:54"
"201";"923";"3";"1998-01-06 16:06:32"
"883";"1012";"5";"1998-04-06 23:32:04"
"328";"31";"4";"1998-01-28 22:21:24"
"897";"550";"3";"1997-11-19 22:55:23"
"486";"269";"4";"1997-11-18 14:33:08"
"449";"1367";"4";"1997-11-19 14:02:56"
"385";"186";"1";"1997-11-13 15:21:00"
"321";"48";"4";"1997-11-13 13:48:26"
"883";"900";"5";"1998-04-04 09:07:34"
"862";"215";"4";"1997-11-12 00:17:04"
"1";"246";"5";"1997-09-22 19:05:05"
"144";"357";"4";"1998-02-21 20:54:14"
"911";"374";"1";"1998-04-17 16:25:18"
"125";"475";"1";"1997-11-13 17:50:44"
"428";"271";"2";"1998-04-14 13:47:28"
"725";"111";"3";"1997-10-05 23:50:06"
"669";"649";"4";"1998-03-30 09:25:54"
"532";"155";"4";"1998-02-27 22:41:26"
"518";"866";"5";"1997-10-14 07:05:40"
"280";"125";"2";"1998-04-04 11:45:48"
"647";"403";"4";"1997-10-10 22:34:17"
"92";"826";"2";"1998-02-02 15:18:54"
"338";"607";"4";"1997-11-13 13:23:45"
"447";"252";"3";"1997-11-06 19:22:55"
"130";"55";"5";"1997-09-25 16:41:47"
"7";"451";"5";"1998-03-31 11:18:12"
"432";"276";"4";"1998-03-09 00:59:07"
"58";"741";"2";"1998-04-10 18:02:39"
"673";"322";"4";"1998-03-01 18:24:10"
"145";"274";"3";"1997-09-26 07:46:40"
"723";"28";"3";"1997-11-25 20:02:50"
"280";"595";"3";"1998-04-04 11:54:26"
"606";"184";"5";"1997-11-30 18:19:50"
"707";"4";"3";"1998-01-31 19:36:10"
"551";"708";"1";"1998-04-17 00:30:30"
"504";"723";"4";"1998-02-19 14:54:56"
"276";"291";"3";"1997-09-20 18:32:49"
"525";"121";"4";"1997-12-02 15:04:53"
"151";"121";"5";"1997-11-14 13:30:54"
"878";"276";"3";"1997-11-30 01:55:15"
"854";"15";"3";"1997-12-22 14:40:51"
"174";"286";"5";"1998-03-17 17:55:58"
"236";"151";"2";"1998-03-17 03:42:44"
"326";"427";"4";"1997-11-18 14:51:23"
"712";"174";"5";"1997-09-20 01:33:15"
"18";"393";"3";"1997-11-21 13:48:50"
"462";"321";"5";"1998-02-01 17:42:14"
"328";"528";"5";"1998-01-28 22:30:57"
"914";"111";"1";"1998-02-10 12:22:01"
"130";"1207";"1";"1997-11-24 15:41:01"
"417";"780";"4";"1997-12-01 02:08:00"
"627";"808";"2";"1997-11-14 15:19:17"
"389";"178";"4";"1997-11-21 01:32:35"
"187";"210";"4";"1997-11-13 20:54:02"
"38";"226";"1";"1998-04-12 22:38:33"
"527";"878";"1";"1997-11-13 18:11:51"
"934";"1311";"1";"1998-03-29 15:21:53"
"232";"286";"3";"1997-11-20 18:44:19"
"326";"183";"5";"1997-11-18 14:57:31"
"634";"690";"3";"1997-10-20 14:27:26"
"94";"111";"4";"1998-04-04 17:23:34"
"54";"546";"3";"1997-11-30 21:53:03"
"379";"271";"3";"1998-02-07 04:13:22"
"271";"410";"2";"1998-01-26 17:57:18"
"798";"577";"2";"1997-09-30 14:10:41"
"846";"1069";"4";"1998-01-04 18:10:21"
"358";"639";"4";"1998-03-30 11:53:04"
"627";"435";"5";"1997-11-14 15:12:38"
"594";"319";"3";"1997-09-20 15:41:04"
"217";"576";"1";"1998-03-05 00:54:47"
"189";"24";"4";"1998-04-22 13:57:28"
"393";"705";"4";"1998-02-17 17:14:16"
"7";"25";"3";"1998-03-31 10:54:11"
"845";"302";"3";"1998-01-21 16:02:54"
"887";"633";"5";"1997-12-06 00:56:24"
"267";"127";"5";"1997-11-08 03:28:49"
"588";"234";"5";"1998-03-16 01:56:01"
"416";"300";"4";"1997-10-12 19:53:43"
"851";"192";"4";"1997-10-01 15:44:01"
"187";"64";"5";"1997-11-13 21:00:31"
"804";"180";"4";"1997-11-13 14:32:28"
"212";"527";"5";"1997-11-12 00:04:52"
"58";"300";"4";"1998-01-09 20:24:07"
"452";"64";"4";"1997-09-26 06:35:18"
"496";"469";"3";"1997-10-05 12:39:22"
"57";"121";"4";"1998-01-01 20:30:32"
"711";"248";"5";"1998-01-28 20:38:52"
"804";"675";"3";"1997-11-13 15:22:35"
"102";"73";"3";"1998-04-19 10:24:57"
"537";"512";"3";"1998-01-28 20:50:38"
"454";"434";"3";"1998-02-23 17:56:27"
"393";"1440";"3";"1998-03-12 16:35:59"
"336";"1048";"4";"1997-10-25 02:25:34"
"469";"654";"4";"1997-11-14 13:16:17"
"240";"340";"4";"1998-01-25 21:48:30"
"588";"602";"3";"1998-03-15 23:33:00"
"381";"847";"4";"1998-04-16 00:32:22"
"246";"210";"3";"1998-01-16 00:28:39"
"897";"496";"5";"1997-11-19 23:48:33"
"117";"1012";"4";"1997-12-01 17:40:15"
"354";"432";"3";"1998-03-29 21:39:40"
"649";"50";"4";"1998-04-01 11:17:15"
"21";"990";"2";"1997-09-22 14:57:19"
"768";"332";"4";"1997-11-14 13:10:20"
"421";"156";"5";"1998-04-10 17:50:58"
"749";"566";"3";"1997-11-06 17:57:37"
"864";"805";"4";"1998-03-02 22:42:07"
"593";"122";"1";"1997-09-30 19:59:07"
"716";"660";"4";"1997-11-17 16:58:38"
"660";"515";"2";"1998-03-29 16:23:11"
"102";"241";"3";"1998-03-01 22:27:18"
"79";"251";"5";"1998-03-30 12:25:45"
"440";"323";"1";"1998-04-03 01:25:04"
"130";"96";"5";"1997-09-25 16:46:26"
"399";"210";"3";"1997-12-17 04:13:25"
"660";"315";"4";"1998-03-29 15:51:02"
"18";"215";"3";"1997-11-21 13:48:50"
"921";"133";"5";"1998-01-13 03:44:03"
"698";"255";"3";"1998-02-01 17:50:13"
"21";"234";"5";"1997-09-22 15:07:37"
"883";"1462";"5";"1998-04-04 10:12:50"
"209";"249";"2";"1997-12-29 14:47:20"
"330";"699";"5";"1997-10-11 02:17:12"
"195";"265";"4";"1998-03-01 04:29:06"
"746";"506";"3";"1998-01-17 19:23:44"
"157";"515";"5";"1997-09-21 00:44:37"
"144";"173";"5";"1998-02-21 21:05:02"
"403";"148";"5";"1997-11-17 14:05:51"
"381";"640";"5";"1998-04-16 00:09:28"
"104";"245";"2";"1998-02-25 18:33:24"
"474";"98";"5";"1998-02-19 18:33:47"
"379";"842";"4";"1997-11-26 03:29:54"
"11";"230";"4";"1998-04-06 20:36:23"
"299";"194";"3";"1997-10-26 12:53:49"
"330";"204";"5";"1997-10-11 02:13:59"
"397";"693";"4";"1998-01-20 23:32:35"
"653";"70";"2";"1997-11-21 19:29:00"
"388";"310";"5";"1998-02-02 13:55:40"
"385";"217";"2";"1997-11-13 16:10:08"
"476";"300";"5";"1997-12-29 00:19:21"
"417";"767";"1";"1997-11-15 23:21:00"
"295";"226";"4";"1997-11-14 11:36:06"
"256";"294";"3";"1997-12-14 22:40:53"
"805";"950";"3";"1997-12-09 17:20:28"
"454";"657";"3";"1997-12-12 17:51:16"
"458";"696";"3";"1998-02-02 01:58:32"
"276";"101";"4";"1997-09-22 22:19:15"
"95";"191";"5";"1997-11-10 18:42:41"
"752";"323";"1";"1998-03-29 18:51:01"
"834";"282";"4";"1998-03-25 18:57:32"
"618";"218";"3";"1998-03-30 22:35:15"
"28";"529";"4";"1997-12-12 17:08:30"
"498";"10";"5";"1997-12-12 18:05:11"
"479";"1028";"1";"1997-11-13 19:29:52"
"809";"319";"3";"1998-03-27 19:12:24"
"425";"318";"2";"1997-11-05 10:50:41"
"429";"1301";"4";"1997-12-17 16:12:43"
"5";"94";"3";"1997-11-06 16:30:51"
"537";"242";"3";"1998-01-28 20:01:38"
"409";"937";"2";"1997-12-02 20:22:46"
"178";"204";"4";"1997-12-22 18:27:28"
"497";"472";"3";"1997-11-12 01:57:30"
"181";"595";"2";"1997-11-08 01:21:58"
"62";"288";"2";"1997-11-12 18:58:29"
"306";"150";"5";"1997-10-10 14:24:46"
"395";"378";"5";"1998-01-02 15:07:01"
"880";"476";"3";"1997-11-22 02:10:44"
"151";"378";"4";"1997-11-14 14:28:40"
"299";"271";"3";"1997-11-17 00:31:12"
"837";"289";"5";"1997-10-01 12:58:59"
"109";"159";"4";"1997-11-26 18:02:01"
"617";"429";"3";"1998-01-02 22:00:12"
"883";"11";"2";"1998-04-04 10:33:44"
"862";"230";"3";"1997-11-12 00:27:53"
"632";"98";"4";"1997-11-13 18:40:17"
"606";"1518";"4";"1997-11-30 18:52:40"
"345";"367";"4";"1998-01-16 20:24:29"
"566";"135";"5";"1997-12-09 03:36:29"
"214";"180";"5";"1998-04-15 16:22:10"
"297";"724";"3";"1997-09-25 22:54:43"
"21";"928";"3";"1997-09-22 15:06:56"
"120";"245";"3";"1998-03-09 21:43:53"
"96";"486";"3";"1998-01-10 00:36:32"
"178";"483";"4";"1997-12-22 18:30:10"
"542";"393";"3";"1998-02-03 16:12:22"
"201";"1069";"2";"1998-01-06 15:28:32"
"889";"947";"4";"1997-11-22 03:47:05"
"642";"288";"1";"1998-01-23 22:08:05"
"334";"68";"3";"1998-04-02 17:19:47"
"30";"319";"4";"1997-09-23 21:16:57"
"259";"288";"3";"1997-09-20 00:08:25"
"538";"196";"4";"1997-10-17 13:56:48"
"846";"464";"2";"1998-01-04 18:02:58"
"56";"596";"4";"1998-04-15 20:34:35"
"279";"919";"3";"1998-04-17 22:57:43"
"468";"56";"5";"1997-09-26 12:07:30"
"694";"504";"3";"1997-10-01 15:01:52"
"460";"293";"4";"1997-12-23 18:13:23"
"217";"29";"2";"1998-03-05 00:53:31"
"249";"69";"5";"1997-11-15 02:43:20"
"308";"30";"4";"1998-02-17 15:08:53"
"304";"294";"4";"1998-01-16 13:33:35"
"548";"591";"3";"1998-04-01 04:24:25"
"773";"98";"4";"1998-02-26 21:44:39"
"203";"93";"4";"1997-11-25 02:15:40"
"712";"732";"5";"1997-09-20 01:39:30"
"640";"210";"5";"1997-10-05 13:08:30"
"854";"357";"4";"1997-12-22 15:10:35"
"303";"405";"4";"1997-11-14 02:03:22"
"215";"211";"4";"1998-04-01 10:10:02"
"239";"736";"5";"1998-03-06 07:14:51"
"92";"568";"3";"1997-09-30 18:23:10"
"538";"22";"5";"1997-10-17 13:53:52"
"825";"294";"4";"1997-11-28 19:15:05"
"102";"524";"3";"1998-03-01 22:52:17"
"717";"258";"5";"1998-01-12 18:55:33"
"49";"386";"4";"1998-02-21 10:53:42"
"608";"168";"1";"1997-11-24 17:36:50"
"377";"168";"5";"1998-03-30 19:53:27"
"643";"474";"5";"1998-04-01 13:09:15"
"862";"81";"5";"1997-11-12 00:27:17"
"307";"83";"5";"1997-10-17 17:41:14"
"901";"66";"5";"1997-10-17 20:35:07"
"545";"182";"3";"1997-12-26 02:50:23"
"883";"1288";"4";"1998-04-13 00:49:17"
"697";"455";"4";"1997-12-20 09:49:30"
"283";"209";"4";"1997-11-11 22:31:11"
"266";"272";"4";"1998-04-10 22:05:05"
"195";"46";"3";"1998-04-05 04:47:21"
"312";"228";"3";"1998-04-04 11:10:40"
"278";"315";"4";"1998-03-30 18:55:32"
"737";"100";"5";"1998-01-08 23:57:44"
"896";"8";"5";"1998-02-10 22:09:03"
"642";"1425";"2";"1998-01-23 22:40:24"
"936";"289";"5";"1998-02-07 03:09:29"
"232";"22";"3";"1998-02-27 00:26:28"
"256";"1207";"3";"1997-12-15 02:49:59"
"13";"712";"4";"1997-12-14 20:24:32"
"114";"204";"3";"1997-12-04 15:34:01"
"733";"248";"3";"1997-11-14 16:29:12"
"76";"89";"4";"1997-09-23 12:11:47"
"152";"33";"5";"1997-12-18 17:12:04"
"860";"344";"3";"1998-02-09 09:44:10"
"335";"342";"2";"1998-04-02 22:29:36"
"896";"190";"5";"1998-02-10 22:12:10"
"21";"860";"2";"1997-09-22 15:08:47"
"286";"232";"4";"1997-10-22 12:38:21"
"524";"66";"3";"1998-01-12 17:23:37"
"851";"255";"3";"1998-03-19 18:40:51"
"109";"732";"3";"1997-11-26 16:29:48"
"587";"342";"1";"1998-04-18 00:51:43"
"854";"1011";"2";"1997-12-22 14:50:47"
"301";"465";"4";"1997-12-14 02:36:51"
"705";"1228";"2";"1997-12-29 17:44:18"
"840";"484";"5";"1998-03-29 17:44:55"
"880";"940";"3";"1997-11-22 02:05:57"
"150";"319";"4";"1997-11-05 13:09:34"
"385";"1506";"4";"1997-11-13 14:36:46"
"430";"165";"4";"1997-10-18 22:55:30"
"308";"729";"3";"1998-02-17 15:30:54"
"882";"929";"1";"1997-11-18 11:26:16"
"733";"294";"2";"1997-11-14 16:33:21"
"535";"813";"5";"1997-11-15 15:32:57"
"346";"88";"4";"1997-09-22 14:29:40"
"210";"523";"4";"1998-02-17 12:47:52"
"627";"196";"5";"1997-11-14 14:56:12"
"225";"215";"5";"1997-11-14 17:36:29"
"467";"1011";"2";"1997-11-14 15:37:10"
"898";"258";"3";"1998-02-24 01:26:47"
"695";"340";"4";"1998-03-01 23:34:42"
"635";"15";"3";"1997-11-07 02:09:06"
"239";"497";"4";"1998-03-06 07:36:18"
"458";"387";"4";"1998-02-02 02:44:06"
"864";"209";"3";"1998-03-02 22:06:12"
"398";"504";"3";"1997-10-01 13:07:51"
"407";"71";"3";"1997-09-23 17:27:40"
"345";"121";"3";"1998-01-16 19:56:24"
"916";"715";"4";"1997-11-29 20:11:39"
"537";"640";"3";"1998-01-28 20:46:51"
"59";"209";"5";"1998-02-23 00:36:05"
"588";"283";"4";"1998-03-15 23:37:15"
"551";"118";"5";"1998-04-17 00:33:28"
"747";"390";"4";"1998-02-28 01:41:02"
"145";"1001";"4";"1997-09-26 08:00:07"
"901";"560";"3";"1997-10-17 20:40:24"
"6";"513";"4";"1997-12-31 17:41:53"
"26";"515";"4";"1998-03-31 11:02:20"
"194";"318";"5";"1997-11-14 12:28:48"
"653";"378";"3";"1998-03-17 21:33:05"
"180";"67";"1";"1997-10-17 19:33:11"
"796";"724";"2";"1998-04-20 01:40:41"
"900";"864";"2";"1997-10-25 23:30:00"
"658";"1101";"4";"1997-09-24 21:39:55"
"331";"306";"5";"1997-10-18 14:46:59"
"648";"565";"3";"1998-01-15 14:01:19"
"374";"186";"5";"1997-11-24 15:20:04"
"766";"483";"3";"1998-03-30 22:54:10"
"659";"215";"4";"1998-03-31 20:00:58"
"293";"200";"4";"1998-03-03 03:30:55"
"590";"150";"5";"1997-11-13 13:34:38"
"666";"603";"4";"1997-11-26 15:12:23"
"292";"488";"5";"1997-12-02 20:34:17"
"301";"11";"4";"1997-12-14 02:11:31"
"303";"808";"2";"1997-11-14 02:14:40"
"382";"23";"5";"1997-10-04 03:36:18"
"562";"73";"4";"1997-11-10 18:04:41"
"655";"223";"3";"1998-02-14 13:30:56"
"160";"211";"4";"1997-10-14 17:49:31"
"70";"50";"4";"1998-01-06 02:23:08"
"782";"1088";"2";"1998-04-02 03:46:51"
"881";"476";"2";"1997-11-09 02:09:58"
"137";"174";"5";"1997-12-06 15:40:54"
"790";"568";"3";"1998-01-18 17:58:07"
"115";"12";"5";"1997-12-03 14:59:42"
"478";"26";"5";"1998-03-08 19:30:12"
"542";"56";"5";"1998-02-03 16:05:06"
"18";"185";"3";"1997-11-21 13:23:08"
"425";"4";"4";"1997-11-05 10:58:10"
"908";"483";"4";"1997-11-16 20:25:18"
"109";"281";"2";"1997-11-26 16:18:39"
"800";"125";"3";"1998-02-16 13:30:08"
"907";"333";"5";"1998-01-26 21:18:08"
"835";"25";"5";"1998-03-27 18:06:04"
"745";"127";"2";"1997-11-21 11:36:26"
"894";"990";"3";"1997-11-18 20:37:48"
"422";"326";"3";"1997-09-24 16:32:03"
"287";"845";"5";"1997-09-27 01:29:47"
"379";"284";"4";"1997-11-26 15:20:07"
"639";"285";"1";"1998-03-30 03:25:31"
"796";"333";"5";"1998-04-15 00:27:56"
"257";"275";"4";"1997-11-08 19:55:16"
"262";"411";"2";"1997-11-17 15:25:30"
"593";"807";"4";"1997-09-30 23:29:59"
"25";"729";"4";"1998-01-26 19:11:37"
"764";"939";"4";"1997-10-07 14:38:00"
"643";"1";"5";"1998-04-01 12:41:27"
"600";"1004";"4";"1998-02-25 21:10:39"
"751";"238";"3";"1998-03-07 16:05:24"
"452";"516";"3";"1998-02-24 09:40:14"
"85";"268";"4";"1997-12-09 19:04:33"
"131";"1281";"4";"1998-01-01 16:06:01"
"61";"1127";"4";"1998-03-29 18:17:54"
"145";"195";"5";"1997-12-15 07:28:48"
"299";"919";"3";"1998-03-10 00:45:51"
"293";"264";"3";"1998-03-03 02:53:12"
"445";"1";"3";"1998-03-29 16:29:09"
"481";"66";"3";"1998-01-26 12:23:23"
"709";"564";"1";"1997-11-18 07:18:38"
"98";"514";"5";"1997-11-25 20:01:38"
"311";"469";"5";"1998-01-09 14:17:07"
"293";"484";"5";"1998-03-03 03:23:37"
"151";"1109";"4";"1997-11-14 18:20:14"
"867";"180";"5";"1997-11-20 23:17:36"
"262";"625";"3";"1997-11-17 15:52:31"
"768";"237";"4";"1998-01-03 10:38:25"
"551";"128";"4";"1998-04-17 00:30:29"
"498";"548";"2";"1997-12-12 17:07:47"
"62";"64";"4";"1997-11-12 19:27:18"
"406";"651";"3";"1997-12-18 18:29:55"
"286";"1074";"4";"1998-03-11 18:48:32"
"327";"204";"4";"1998-02-18 13:17:38"
"234";"642";"3";"1998-04-11 19:46:06"
"267";"566";"3";"1997-11-08 04:10:47"
"798";"220";"3";"1997-09-26 14:43:30"
"303";"952";"3";"1997-11-13 21:35:06"
"911";"215";"3";"1998-04-17 15:52:20"
"824";"288";"3";"1997-10-16 13:55:27"
"486";"246";"3";"1997-11-18 14:35:45"
"747";"172";"5";"1998-02-28 01:13:42"
"43";"742";"5";"1998-01-04 20:14:10"
"250";"195";"2";"1997-10-28 23:22:16"
"201";"1131";"5";"1998-01-06 15:29:19"
"87";"128";"3";"1997-11-18 15:00:37"
"693";"685";"4";"1997-09-28 18:59:07"
"846";"168";"5";"1998-01-04 18:02:17"
"343";"943";"4";"1997-10-09 11:15:52"
"790";"928";"3";"1998-01-10 17:03:18"
"465";"481";"4";"1997-12-30 21:59:44"
"727";"790";"2";"1998-01-02 00:26:56"
"488";"111";"4";"1998-03-30 18:53:05"
"809";"328";"5";"1998-03-27 19:16:29"
"588";"258";"4";"1998-03-15 23:16:31"
"515";"302";"3";"1998-02-16 16:50:04"
"683";"325";"2";"1998-04-22 20:05:46"
"305";"203";"4";"1998-02-01 06:03:59"
"719";"293";"3";"1998-01-05 03:33:22"
"154";"640";"5";"1997-11-10 02:11:53"
"479";"509";"4";"1997-11-13 19:55:56"
"160";"137";"4";"1997-10-13 15:28:19"
"424";"286";"4";"1997-11-29 23:59:52"
"851";"9";"4";"1997-10-01 15:26:19"
"406";"1220";"3";"1997-12-18 18:33:22"
"567";"617";"4";"1997-12-18 03:17:23"
"59";"451";"5";"1998-02-23 00:54:09"
"201";"558";"2";"1998-01-06 15:48:57"
"708";"471";"4";"1997-10-20 02:30:55"
"201";"204";"4";"1998-01-06 15:58:02"
"387";"208";"3";"1998-02-03 01:34:44"
"344";"562";"2";"1998-02-01 22:13:05"
"385";"855";"5";"1997-12-14 03:46:35"
"748";"194";"4";"1997-11-13 17:59:33"
"7";"211";"5";"1998-03-31 10:55:57"
